char,level,tgh_index,pinyin
扅,3,7075,yí
扆,3,7076,yǐ
袪,3,7077,qū
袗,3,7078,zhěn
袯,3,7079,bó
祧,3,7080,tiāo
隺,3,7081,hè
堲,3,7082,jí
疍,3,7083,dàn
𨺙,3,7084,nì
陴,3,7085,pí
烝,3,7086,zhēng
砮,3,7087,nǔ
㛚,3,7088,tǒng
哿,3,7089,gě
翀,3,7090,chōng
翂,3,7091,fēn
剟,3,7092,duō
𬳿,3,7093,tú
𫄨,3,7094,chī
绤,3,7095,xì
骍,3,7096,xīng
𬘫,3,7097,huán
䂮,3,7098,lüè
琎,3,7099,jìn
珸,3,7100,wú
珵,3,7101,chéng
琄,3,7102,xuàn
琈,3,7103,fú
琀,3,7104,hán
珺,3,7105,jùn
掭,3,7106,tiàn
堎,3,7107,lèng
堐,3,7108,yá
埼,3,7109,qí
掎,3,7110,jǐ
埫,3,7111,tǎng
堌,3,7112,gù
晢,3,7113,zhé
𫮃,3,7114,shàn
掞,3,7115,yàn
埪,3,7116,kōng
壸,3,7117,kǔn
㙍,3,7118,duō
聍,3,7119,níng
菝,3,7120,bá
萚,3,7121,tuò
菥,3,7122,xī
莿,3,7123,cì
䓫,3,7124,qí
勚,3,7125,yì
䓬,3,7126,zhuó
萆,3,7127,bì
菂,3,7128,dì
菍,3,7129,niè
菼,3,7130,tǎn
萣,3,7131,dìng
䓨,3,7132,yīng
菉,3,7133,lù
䓛,3,7134,qū
梼,3,7135,táo
梽,3,7136,zhì
桲,3,7137,bó po
梾,3,7138,lái
桯,3,7139,tīng
梣,3,7140,chén qín
梌,3,7141,tú
桹,3,7142,láng
敔,3,7143,yǔ
厣,3,7144,yǎn
硔,3,7145,gǒng
鿎,3,7146,dá tǎ
硙,3,7147,wèi
硚,3,7148,qiáo
硊,3,7149,huì
硍,3,7150,yín
勔,3,7151,miǎn
䴕,3,7152,liè
龁,3,7153,hé
逴,3,7154,chuō
唪,3,7155,fěng
啫,3,7156,zhě
翈,3,7157,xiá
㫰,3,7158,làng
晙,3,7159,jùn
畤,3,7160,zhì
𬱖,3,7161,dí
趼,3,7162,jiǎn
跂,3,7163,qí
蛃,3,7164,bǐng
蚲,3,7165,píng
𬟽,3,7166,dōng
蚺,3,7167,rán
啴,3,7168,chǎn
䎃,3,7169,rǎn
崧,3,7170,sōng
崟,3,7171,yín
崞,3,7172,guō
崒,3,7173,zú
崌,3,7174,jū
崡,3,7175,hán
铏,3,7176,xíng
𫓯,3,7177,jī
𫟹,3,7178,hóng
铕,3,7179,yǒu
𫟼,3,7180,dá
铖,3,7181,chéng
铘,3,7182,yé
铚,3,7183,zhì
铞,3,7184,diào
铥,3,7185,diū
铴,3,7186,tāng
牻,3,7187,máng
牿,3,7188,gù
稆,3,7189,lǚ
笱,3,7190,gǒu
笯,3,7191,nú
偰,3,7192,xiè
偡,3,7193,zhàn
鸺,3,7194,xiū
偭,3,7195,miǎn
偲,3,7196,cāi
偁,3,7197,chēng
㿠,3,7198,huàng
鄅,3,7199,yǔ
偓,3,7200,wò
徛,3,7201,jì
衒,3,7202,xuàn
舳,3,7203,zhú
舲,3,7204,líng
鸼,3,7205,zhōu
悆,3,7206,yù
鄃,3,7207,shū
瓻,3,7208,chī
䝙,3,7209,chū
脶,3,7210,luó
脞,3,7211,cuǒ
脟,3,7212,liè
䏲,3,7213,tī
鱾,3,7214,jǐ
猇,3,7215,xiāo
猊,3,7216,ní
猄,3,7217,jīng
觖,3,7218,jué
𠅤,3,7219,xí
庱,3,7220,chěng
庼,3,7221,qǐng
庳,3,7222,bì
痓,3,7223,chì
䴔,3,7224,jiāo
竫,3,7225,jìng
堃,3,7226,kūn
阌,3,7227,wén
羝,3,7228,dī
羕,3,7229,yàng
焆,3,7230,juān
烺,3,7231,lǎng
焌,3,7232,jùn qū
淏,3,7233,hào
𬇹,3,7234,guó
淟,3,7235,tiǎn
淜,3,7236,péng
淴,3,7237,hū
淯,3,7238,yù
湴,3,7239,bàn
涴,3,7240,yuān
𬍡,3,7241,dàng
㥄,3,7242,líng
惛,3,7243,hūn
惔,3,7244,tán
悰,3,7245,cóng
惙,3,7246,chuò
寁,3,7247,zǎn
逭,3,7248,huàn
𬤇,3,7249,yīn
𫍯,3,7250,xián
袼,3,7251,gē
裈,3,7252,kūn
祲,3,7253,jìn
𬤊,3,7254,shì
𫍲,3,7255,xiǎo
谞,3,7256,xū
艴,3,7257,bó
弸,3,7258,péng
弶,3,7259,jiàng
𬯎,3,7260,tuí
隃,3,7261,shù
婞,3,7262,xìng
娵,3,7263,jū
婼,3,7264,ruò
媖,3,7265,yīng
婳,3,7266,huà
婍,3,7267,qǐ
婌,3,7268,shú
婫,3,7269,kūn
婤,3,7270,zhōu
婘,3,7271,quán
婠,3,7272,wān
𬘬,3,7273,qiàn
𬘭,3,7274,chēn
𬴂,3,7275,fēi
𫘦,3,7276,táo
绹,3,7277,táo
𫟅,3,7278,liáng
𬘯,3,7279,zhǔn
骕,3,7280,sù
𫘧,3,7281,lù
絜,3,7282,jié xié
珷,3,7283,wǔ
琲,3,7284,bèi
琡,3,7285,chù
琟,3,7286,wéi
琔,3,7287,diàn
琭,3,7288,lù
堾,3,7289,chūn
堼,3,7290,hèng
揕,3,7291,zhèn
㙘,3,7292,yāo
堧,3,7293,ruán
喆,3,7294,zhé
堨,3,7295,è
塅,3,7296,duàn
堠,3,7297,hòu
絷,3,7298,zhí
𪣻,3,7299,lóu
𡎚,3,7300,piǎn
葜,3,7301,qiā
惎,3,7302,jì
萳,3,7303,nán
葙,3,7304,xiāng
靬,3,7305,qián
葴,3,7306,zhēn
蒇,3,7307,chǎn
蒈,3,7308,kǎi
鄚,3,7309,mào
蒉,3,7310,kuì
蓇,3,7311,gū
萩,3,7312,qiū
蒐,3,7313,sōu
葰,3,7314,jùn suǒ
葎,3,7315,lǜ
鄑,3,7316,zī
蒎,3,7317,pài
葖,3,7318,tū
蒄,3,7319,guān
萹,3,7320,biān
棤,3,7321,cuò
棽,3,7322,chēn shēn
棫,3,7323,yù
椓,3,7324,zhuó
椑,3,7325,bēi
𬃊,3,7326,zhì
鹀,3,7327,wú
椆,3,7328,chóu
棓,3,7329,bèi
棬,3,7330,quān
棪,3,7331,yǎn
椀,3,7332,wǎn
楗,3,7333,jiàn
𬷕,3,7334,bǔ
甦,3,7335,sū
酦,3,7336,pō
觌,3,7337,dí
奡,3,7338,ào
皕,3,7339,bì
硪,3,7340,wò
欹,3,7341,qī
詟,3,7342,zhé
𫐐,3,7343,ní
辌,3,7344,liáng
棐,3,7345,fěi
龂,3,7346,yín
𬹼,3,7347,xiè
黹,3,7348,zhǐ
牚,3,7349,chèng
睎,3,7350,xī
晫,3,7351,zhuó
晪,3,7352,tiǎn
晱,3,7353,shǎn
𧿹,3,7354,mǔ
蛑,3,7355,móu
畯,3,7356,jùn
斝,3,7357,jiǎ
喤,3,7358,huáng
崶,3,7359,fēng
嵁,3,7360,kān
𫶇,3,7361,dié
崾,3,7362,yào
嵅,3,7363,hán
崿,3,7364,è
嵚,3,7365,qīn
翙,3,7366,huì
𫖮,3,7367,yǐ
圌,3,7368,chuí
圐,3,7369,kū
赑,3,7370,bì
淼,3,7371,miǎo
赒,3,7372,zhōu
鿏,3,7373,mài
铹,3,7374,láo
𬭊,3,7375,dù
铽,3,7376,tè
𨱇,3,7377,qiú
𫓶,3,7378,xuān
锊,3,7379,lüè
锍,3,7380,liǔ
锎,3,7381,kāi
𬭎,3,7382,hóng
锓,3,7383,qǐn
犇,3,7384,bēn
颋,3,7385,tǐng
稌,3,7386,tú
筀,3,7387,guì
筘,3,7388,kòu
筜,3,7389,dāng
筥,3,7390,jǔ
筅,3,7391,xiǎn
傃,3,7392,sù
傉,3,7393,nù
翛,3,7394,xiāo
傒,3,7395,xī
傕,3,7396,jué
舾,3,7397,xī
畬,3,7398,yú
𫖯,3,7399,fǔ
脿,3,7400,biǎo
腘,3,7401,guó
䐃,3,7402,jùn
腙,3,7403,zōng
腒,3,7404,jū
𬱟,3,7405,wěi
鲃,3,7406,bā
猰,3,7407,yà
𫛭,3,7408,kuáng
猯,3,7409,tuān
㺄,3,7410,yǔ
馉,3,7411,gǔ
凓,3,7412,lì
鄗,3,7413,hào
𫷷,3,7414,xīn
廋,3,7415,sōu
廆,3,7416,wěi
鄌,3,7417,táng
粢,3,7418,zī
遆,3,7419,tí
旐,3,7420,zhào
𬮱,3,7421,yīn
焞,3,7422,tūn
𬊤,3,7423,chǎn
欻,3,7424,xū
𣸣,3,7425,fén
溚,3,7426,dá
溁,3,7427,yíng
湝,3,7428,jiē
渰,3,7429,yǎn
湓,3,7430,pén
㴔,3,7431,jí
渟,3,7432,tíng
溠,3,7433,zhà
渼,3,7434,měi
溇,3,7435,lóu
湣,3,7436,mǐn
湑,3,7437,xù
溞,3,7438,sāo
愐,3,7439,miǎn
愃,3,7440,xuān
敩,3,7441,xiào
甯,3,7442,nìng
棨,3,7443,qǐ
扊,3,7444,yǎn
裣,3,7445,liǎn
祼,3,7446,guàn
婻,3,7447,nàn
媆,3,7448,ruǎn
媞,3,7449,shì
㛹,3,7450,pián
媓,3,7451,huáng
媂,3,7452,dì
媄,3,7453,měi
毵,3,7454,sān
矞,3,7455,yù
𬴃,3,7456,huō
𫘨,3,7457,tí
缊,3,7458,yùn
缐,3,7459,xiàn
骙,3,7460,kuí
瑃,3,7461,chūn
瑓,3,7462,liàn
瑅,3,7463,tí
瑆,3,7464,xīng
䴖,3,7465,jīng
瑖,3,7466,duàn
瑝,3,7467,huáng
瑔,3,7468,quán
瑀,3,7469,yǔ
𤧛,3,7470,dì
瑳,3,7471,cuō
瑂,3,7472,méi
嶅,3,7473,áo
瑑,3,7474,zhuàn
遘,3,7475,gòu
髢,3,7476,dí
塥,3,7477,gé
堽,3,7478,gāng
赪,3,7479,chēng
摛,3,7480,chī
塝,3,7481,bàng
搒,3,7482,bàng péng
搌,3,7483,zhǎn
蒱,3,7484,pú
蒨,3,7485,qiàn
蓏,3,7486,luǒ
蔀,3,7487,bù
蓢,3,7488,lǎng
蓂,3,7489,mì
蒻,3,7490,ruò
蓣,3,7491,yù
椹,3,7492,shèn
楪,3,7493,dié
榃,3,7494,tán
榅,3,7495,wēn
楒,3,7496,sī
楞,3,7497,léng
楩,3,7498,pián
榇,3,7499,chèn
椸,3,7500,yí
楙,3,7501,mào
歅,3,7502,yīn
𬪩,3,7503,nóng
碃,3,7504,qìng
碏,3,7505,què
𬒔,3,7506,gěng
碈,3,7507,hūn
䃅,3,7508,dī
硿,3,7509,kòng
鄠,3,7510,hù
辒,3,7511,wēn
𬨎,3,7512,yóu
𫐓,3,7513,róu
龆,3,7514,tiáo
觜,3,7515,zī
䣘,3,7516,táng
暕,3,7517,jiǎn
鹍,3,7518,kūn
𫫇,3,7519,è
㬊,3,7520,huǎn
暅,3,7521,gèng
跱,3,7522,zhì
蜐,3,7523,jié
蜎,3,7524,yuān
嵲,3,7525,niè
赗,3,7526,fèng
骱,3,7527,jiè
锖,3,7528,qiāng
𫓹,3,7529,jī
锘,3,7530,nuò
锳,3,7531,yīng
锧,3,7532,zhì
锪,3,7533,huō
𬭚,3,7534,chún
锫,3,7535,péi
锬,3,7536,tán
𬭛,3,7537,bō
稑,3,7538,lù
稙,3,7539,zhī
䅟,3,7540,cǎn
𬕂,3,7541,lǒng
筻,3,7542,gàng
筼,3,7543,yún
筶,3,7544,gào
筦,3,7545,guǎn
筤,3,7546,láng
傺,3,7547,chì
鹎,3,7548,bēi
僇,3,7549,lù
艅,3,7550,yú
艉,3,7551,wěi
谼,3,7552,hóng
貆,3,7553,huán
腽,3,7554,wà
腨,3,7555,shuàn
腯,3,7556,tú
鲉,3,7557,yóu
鲊,3,7558,zhǎ
鲌,3,7559,bó
䲟,3,7560,yìn
𬶋,3,7561,jū
𬶍,3,7562,tuó
鲏,3,7563,pí
雊,3,7564,gòu
猺,3,7565,yáo
飔,3,7566,sī
觟,3,7567,huà
𦝼,3,7568,lóu lǘ
馌,3,7569,yè
裛,3,7570,yì
廒,3,7571,áo
瘀,3,7572,yū
瘅,3,7573,dān dàn
鄘,3,7574,yōng
鹒,3,7575,gēng
鄜,3,7576,fū
麀,3,7577,yōu
鄣,3,7578,zhāng
阘,3,7579,tà
𫔶,3,7580,niè
煁,3,7581,chén
煃,3,7582,kuǐ
煴,3,7583,yūn
煋,3,7584,xīng
煟,3,7585,wèi
煓,3,7586,tuān
滠,3,7587,shè
溍,3,7588,jìn
溹,3,7589,suǒ
滆,3,7590,gé
滉,3,7591,huàng
溦,3,7592,wēi
溵,3,7593,yīn
漷,3,7594,huǒ
滧,3,7595,xiào
滘,3,7596,jiào
滍,3,7597,zhì
愭,3,7598,qí
慥,3,7599,zào
慆,3,7600,tāo
塱,3,7601,lǎng
𫌀,3,7602,jī
裼,3,7603,tì xī
禋,3,7604,yīn
禔,3,7605,zhī
禘,3,7606,dì
禒,3,7607,xiǎn
谫,3,7608,jiǎn
鹔,3,7609,sù
𫖳,3,7610,yūn
愍,3,7611,mǐn
嫄,3,7612,yuán
媱,3,7613,yáo
戤,3,7614,gài
勠,3,7615,lù
戣,3,7616,kuí
𫘪,3,7617,yuán
𫘬,3,7618,xí
缞,3,7619,cuī
耤,3,7620,jí
瑧,3,7621,zhēn
𫞩,3,7622,mén
瑨,3,7623,jìn
瑱,3,7624,tiàn
瑷,3,7625,ài
瑢,3,7626,róng
斠,3,7627,jiào
摏,3,7628,chōng
墕,3,7629,yān
墈,3,7630,kàn
墐,3,7631,jìn
墘,3,7632,qián
摴,3,7633,chū
銎,3,7634,qióng
𡐓,3,7635,kāng
墚,3,7636,liáng
撖,3,7637,hàn
𪤗,3,7638,liào
靽,3,7639,bàn
鞁,3,7640,bèi
蔌,3,7641,sù
蔈,3,7642,piào
蓰,3,7643,xǐ
蔹,3,7644,liǎn
蔊,3,7645,hǎn hàn
嘏,3,7646,gǔ
榰,3,7647,zhī
榑,3,7648,fú
槚,3,7649,jiǎ
𣗋,3,7650,dǎng
槜,3,7651,zuì
榍,3,7652,xiè
疐,3,7653,zhì
𬸘,3,7654,yǎn
酺,3,7655,pú
酾,3,7656,shī
酲,3,7657,chéng
酴,3,7658,tú
碶,3,7659,qì
䃎,3,7660,zhà
𬒗,3,7661,lán
碨,3,7662,wèi
𥔲,3,7663,è
碹,3,7664,xuàn
碥,3,7665,biǎn
劂,3,7666,jué
𫚖,3,7667,cǐ
䴗,3,7668,jú
夥,3,7669,huǒ
瞍,3,7670,sǒu
鹖,3,7671,hé
㬎,3,7672,xiǎn
跽,3,7673,jì
蜾,3,7674,guǒ
幖,3,7675,biāo
嶍,3,7676,xí
圙,3,7677,lüè
𨱏,3,7678,dā
锺,3,7679,zhōng
锼,3,7680,sōu
锽,3,7681,huáng
𬭤,3,7682,hóu
锾,3,7683,huán
锿,3,7684,āi
镃,3,7685,zī
镄,3,7686,fèi
镅,3,7687,méi
馝,3,7688,bì
鹙,3,7689,qiū
箨,3,7690,tuò
箖,3,7691,lín
劄,3,7692,zhá
僬,3,7693,jiāo
僦,3,7694,jiù
僔,3,7695,zǔn
僎,3,7696,zhuàn
槃,3,7697,pán
㙦,3,7698,xié
鲒,3,7699,jié
鲕,3,7700,ér
𫚕,3,7701,shī
鲖,3,7702,tóng
鲗,3,7703,zéi
鲘,3,7704,hòu
鲙,3,7705,kuài
𬶐,3,7706,zhào
𬶏,3,7707,wéi
𩽾,3,7708,ān
夐,3,7709,xiòng
獍,3,7710,jìng
飗,3,7711,liú
𬸚,3,7712,yuè
凘,3,7713,sī
廑,3,7714,jǐn
廙,3,7715,yì
瘗,3,7716,yì
瘥,3,7717,chài
瘕,3,7718,jiǎ
鲝,3,7719,zhǎ
鄫,3,7720,zēng
熇,3,7721,hè
漹,3,7722,yān
漖,3,7723,jiào
潆,3,7724,yíng
漤,3,7725,lǎn
潩,3,7726,yì
漼,3,7727,cuǐ
漴,3,7728,chóng shuāng
㽏,3,7729,gàn
漈,3,7730,jì
漋,3,7731,lóng
漻,3,7732,liáo
慬,3,7733,qín
窬,3,7734,yú
窭,3,7735,jù
㮾,3,7736,lǎng
𬤝,3,7737,huì
褕,3,7738,yú
禛,3,7739,zhēn
禚,3,7740,zhuó
隩,3,7741,ào
嫕,3,7742,yì
嫭,3,7743,hù
嫜,3,7744,zhāng
嫪,3,7745,lào
𬙂,3,7746,yǎn
㻬,3,7747,tū
麹,3,7748,qū
璆,3,7749,qiú
漦,3,7750,chí
叇,3,7751,dài
墣,3,7752,pú
墦,3,7753,fán
墡,3,7754,shàn
劐,3,7755,huō
薁,3,7756,ào
蕰,3,7757,wēn
蔃,3,7758,qiáng
鼒,3,7759,zī
槱,3,7760,yǒu
鹝,3,7761,yì
磏,3,7762,qiān
磉,3,7763,sǎng
殣,3,7764,jìn
慭,3,7765,yìn
霅,3,7766,zhà
暵,3,7767,hàn
暲,3,7768,zhāng
暶,3,7769,xuán
踦,3,7770,yǐ
踣,3,7771,bó
䗖,3,7772,dì
蝘,3,7773,yǎn
蝲,3,7774,là
蝤,3,7775,qiú yóu
噇,3,7776,chuáng
噂,3,7777,zǔn
噀,3,7778,xùn
罶,3,7779,liǔ
嶲,3,7780,xī
嶓,3,7781,bō
㠇,3,7782,jiù
嶟,3,7783,zūn
嶒,3,7784,céng
镆,3,7785,mò
镈,3,7786,bó
镋,3,7787,tǎng
镎,3,7788,ná
𬭩,3,7789,wēng
镕,3,7790,róng
稹,3,7791,zhěn
儇,3,7792,xuān
皞,3,7793,hào
皛,3,7794,xiǎo
䴘,3,7795,tī
艎,3,7796,huáng
艏,3,7797,shǒu
鹟,3,7798,wēng
𩾃,3,7799,miǎn
鲦,3,7800,tiáo
鲪,3,7801,jūn
鲬,3,7802,yǒng
橥,3,7803,zhū
觭,3,7804,jī
鹠,3,7805,liú
鹡,3,7806,jí
糇,3,7807,hóu
糈,3,7808,xǔ
翦,3,7809,jiǎn
鹢,3,7810,yì
鹣,3,7811,jiān
熛,3,7812,biāo
潖,3,7813,pá
潵,3,7814,sǎ
㵐,3,7815,jué
澂,3,7816,chéng
澛,3,7817,lǔ
瑬,3,7818,liú
潽,3,7819,pū
潾,3,7820,lín
潏,3,7821,yù
憭,3,7822,liǎo
憕,3,7823,chéng
𬸣,3,7824,xiān
戭,3,7825,yǎn
褯,3,7826,jiè
禤,3,7827,xuān
𫍽,3,7828,xuān
嫽,3,7829,liáo
遹,3,7830,yù
𬴊,3,7831,lín
璥,3,7832,jǐng
璲,3,7833,suì
璒,3,7834,dēng
憙,3,7835,xǐ
擐,3,7836,huàn
鄹,3,7837,zōu
薳,3,7838,wěi
鞔,3,7839,mán
黇,3,7840,tiān
𬞟,3,7841,pín
蕗,3,7842,lù
薢,3,7843,xiè
蕹,3,7844,wèng
橞,3,7845,huì
橑,3,7846,liáo
橦,3,7847,tóng
醑,3,7848,xǔ
觱,3,7849,bì
磡,3,7850,kàn
𥕢,3,7851,cáo
磜,3,7852,qì
豮,3,7853,fén
𫟦,3,7854,suì
𬺈,3,7855,yǐ
𫠜,3,7856,ní
鹾,3,7857,cuó
虤,3,7858,yán
暿,3,7859,xī
曌,3,7860,zhào
曈,3,7861,tóng
㬚,3,7862,chè
蹅,3,7863,chǎ
踶,3,7864,dì
䗛,3,7865,xiū
螗,3,7866,táng
疁,3,7867,liú
㠓,3,7868,méng
幪,3,7869,méng
𪩘,3,7870,yǎn
嶦,3,7871,shàn
𬭬,3,7872,huì
𨱑,3,7873,huáng
𬭯,3,7874,piě
馞,3,7875,bó
穄,3,7876,jì
篚,3,7877,fěi
篯,3,7878,jiān
簉,3,7879,zào
鼽,3,7880,qiú
衠,3,7881,zhūn
盦,3,7882,ān
螣,3,7883,téng
縢,3,7884,téng
鲭,3,7885,qīng
鲯,3,7886,qí
鲰,3,7887,zōu
鲺,3,7888,shī
鲹,3,7889,shēn
𫗴,3,7890,zhān
亸,3,7891,duǒ
癀,3,7892,huáng
瘭,3,7893,biāo
𬸦,3,7894,zhuó
羱,3,7895,yuán
糒,3,7896,bèi
燋,3,7897,jiāo
熻,3,7898,xī
燊,3,7899,shēn
燚,3,7900,yì
燏,3,7901,yù
濩,3,7902,huò
濋,3,7903,chǔ
澪,3,7904,líng
澽,3,7905,jù
澴,3,7906,huán
澭,3,7907,yōng
澼,3,7908,pì
憷,3,7909,chù
憺,3,7910,dàn
懔,3,7911,lǐn
黉,3,7912,hóng
嬛,3,7913,xuān
鹨,3,7914,liù
翯,3,7915,hè
𫄷,3,7916,yì
璱,3,7917,sè
𤩽,3,7918,huán
璬,3,7919,jiǎo
璮,3,7920,tǎn
髽,3,7921,zhuā
擿,3,7922,tī
薿,3,7923,nǐ
薸,3,7924,piáo
檑,3,7925,léi
櫆,3,7926,kuí
檞,3,7927,jiě
醨,3,7928,lí
繄,3,7929,yī
磹,3,7930,tán
磻,3,7931,pán
瞫,3,7932,shěn
瞵,3,7933,lín
蹐,3,7934,jí
蟏,3,7935,xiāo
㘎,3,7936,hǎn
𬭳,3,7937,xǐ
镤,3,7938,pú
𬭶,3,7939,hēi
𫔍,3,7940,fán
镥,3,7941,lǔ
镨,3,7942,pǔ
𬭸,3,7943,lín
𨱔,3,7944,zūn
𬭼,3,7945,suì
𫔎,3,7946,jué
矰,3,7947,zēng
穙,3,7948,pú
穜,3,7949,tóng
穟,3,7950,suì
簕,3,7951,lè
簃,3,7952,yí
簏,3,7953,lù
儦,3,7954,biāo
魋,3,7955,tuí
斶,3,7956,chù
艚,3,7957,cáo
𬸪,3,7958,fán
谿,3,7959,xī
䲠,3,7960,chūn
𬶟,3,7961,là
鲾,3,7962,bī
𬶠,3,7963,liàn
鲿,3,7964,cháng
鳁,3,7965,wēn
鳂,3,7966,wēi
鳈,3,7967,quán
鳉,3,7968,jiāng
獯,3,7969,xūn
䗪,3,7970,zhè
馘,3,7971,guó
襕,3,7972,lán
襚,3,7973,suì
𬶨,3,7974,jì
螱,3,7975,wèi
甓,3,7976,pì
嬬,3,7977,rú
嬥,3,7978,tiǎo
𦈡,3,7979,xū
𫄸,3,7980,xūn
瓀,3,7981,ruǎn
釐,3,7982,xī
鬶,3,7983,guī
爇,3,7984,ruò
鞳,3,7985,tà
鞮,3,7986,dī
𬟁,3,7987,yì
藟,3,7988,lěi
藦,3,7989,mó
藨,3,7990,biāo
鹲,3,7991,méng
檫,3,7992,chá
黡,3,7993,yǎn
礞,3,7994,méng
礌,3,7995,léi
𥖨,3,7996,zào
蹢,3,7997,dí
蹜,3,7998,sù
蟫,3,7999,yín
䗴,3,8000,tíng
嚚,3,8001,yín
髃,3,8002,yú
镮,3,8003,huán
镱,3,8004,yì
酂,3,8005,zàn
馧,3,8006,yūn
簠,3,8007,fǔ
簝,3,8008,liáo
簰,3,8009,pái
鼫,3,8010,shí
鼩,3,8011,qú
皦,3,8012,jiǎo
臑,3,8013,nào
䲢,3,8014,téng
鳑,3,8015,páng
鳒,3,8016,jiān
鹱,3,8017,hù
鹯,3,8018,zhān
癗,3,8019,lěi
𦒍,3,8020,tóng
旞,3,8021,suì
翷,3,8022,lín
冁,3,8023,chǎn
䎖,3,8024,zēng
瀔,3,8025,gǔ
瀍,3,8026,chán
瀌,3,8027,biāo
襜,3,8028,chān
䴙,3,8029,pì
𬙊,3,8030,mò
嚭,3,8031,pǐ
㰀,3,8032,lí
鬷,3,8033,zōng
醭,3,8034,bú
蹯,3,8035,fán
蠋,3,8036,zhú
翾,3,8037,xuān
鳘,3,8038,mǐn
儳,3,8039,chán
儴,3,8040,ráng
鼗,3,8041,táo
𬶭,3,8042,jì
𩾌,3,8043,kāng
鳚,3,8044,wèi
鳛,3,8045,xí
麑,3,8046,ní
麖,3,8047,jīng
蠃,3,8048,luǒ
彟,3,8049,yuē
嬿,3,8050,yàn
鬒,3,8051,zhěn
蘘,3,8052,ráng
欂,3,8053,bó
醵,3,8054,jù
颥,3,8055,rú
甗,3,8056,yǎn
𨟠,3,8057,quān
巇,3,8058,xī
酅,3,8059,xī
髎,3,8060,liáo
犨,3,8061,chōu
𬶮,3,8062,xǐ
𨭉,3,8063,bān
㸌,3,8064,huò
爔,3,8065,xī
瀱,3,8066,jì
瀹,3,8067,yuè
瀼,3,8068,ráng ràng
瀵,3,8069,fèn
襫,3,8070,shì
孅,3,8071,xiān
骦,3,8072,shuāng
𬙋,3,8073,xiāng
耰,3,8074,yōu
𤫉,3,8075,xiè
瓖,3,8076,xiāng
鬘,3,8077,mán
趯,3,8078,tì
𬺓,3,8079,chǔ
罍,3,8080,léi
鼱,3,8081,jīng
鳠,3,8082,hù
鳡,3,8083,gǎn
鳣,3,8084,zhān
爟,3,8085,guàn
爚,3,8086,yuè
灈,3,8087,qú
韂,3,8088,chàn
糵,3,8089,niè
蘼,3,8090,mí
礵,3,8091,shuāng
鹴,3,8092,shuāng
躔,3,8093,chán
皭,3,8094,jiào
龢,3,8095,hé
鳤,3,8096,guǎn
亹,3,8097,wěi
籥,3,8098,yuè
鼷,3,8099,xī
𫚭,3,8100,liè
玃,3,8101,jué
醾,3,8102,mí
齇,3,8103,zhā
觿,3,8104,xī
蠼,3,8105,qú
