//TBCL/Level 1
改编[改編]	gǎibiān	[TBCL5]
改革[改革]	gǎigé	[TBCL5]
改进[改進]	gǎijìn	[TBCL5]
概况[概況]	gàikuàng	[TBCL5]
改造[改造]	gǎizào	[TBCL5]
盖章[蓋章]	gàizhāng	[TBCL5]
干[幹]	gàn	[TBCL5]
肝[肝]	gān	[TBCL5]
干部[幹部]	gànbù	[TBCL5]
干脆[乾脆]	gāncuì	[TBCL5]
感恩[感恩]	gǎn'ēn	[TBCL5]
尴尬[尷尬]	gāngà	[TBCL5]
感激[感激]	gǎnjī	[TBCL5]
赶忙[趕忙]	gǎnmáng	[TBCL5]
感染[感染]	gǎnrǎn	[TBCL5]
干扰[干擾]	gānrǎo	[TBCL5]
感人[感人]	gǎnrén	[TBCL5]
感受[感受]	gǎnshòu	[TBCL5]
感想[感想]	gǎnxiǎng	[TBCL5]
港口[港口]	gǎngkǒu	港口/港 [gǎngkǒu/gǎng][TBCL5]
港[港]	gǎng	港口/港 [gǎngkǒu/gǎng][TBCL5]
告[告]	gào	[TBCL5]
搞[搞]	gǎo	[TBCL5]
告白[告白]	gàobái	[TBCL5]
告别[告別]	gàobié	[TBCL5]
搞不好[搞不好]	gǎobùhǎo	[TBCL5]
高层[高層]	gāocéng	[TBCL5]
高等[高等]	gāoděng	[TBCL5]
搞定[搞定]	gǎodìng	[TBCL5]
高尔夫球[高爾夫球]	gāo'ěrfūqiú	[TBCL5]
高跟鞋[高跟鞋]	gāogēnxié	[TBCL5]
高贵[高貴]	gāoguì	[TBCL5]
高阶[高階]	gāojiē	[TBCL5]
高明[高明]	gāomíng	[TBCL5]
高手[高手]	gāoshǒu	[TBCL5]
告知[告知]	gàozhī	[TBCL5]
格[格]	gé	[TBCL5]
隔[隔]	gé	[TBCL5]
割[割]	gē	[TBCL5]
个别[個別]	gèbié	[TBCL5]
各行各业[各行各業]	gèhánggèyè	[TBCL5]
革命[革命]	gémìng	[TBCL5]
歌曲[歌曲]	gēqǔ	[TBCL5]
隔天[隔天]	gétiān	[TBCL5]
格外[格外]	géwài	[TBCL5]
歌星[歌星]	gēxīng	[TBCL5]
跟随[跟隨]	gēnsuí	[TBCL5]
根源[根源]	gēnyuán	[TBCL5]
更改[更改]	gēnggǎi	[TBCL5]
更换[更換]	gēnghuàn	[TBCL5]
更加[更加]	gèngjiā	[TBCL5]
公布[公布]	gōngbù	公布/公佈 [gōngbù][TBCL5]
公布[公佈]	gōngbù	公布/公佈 [gōngbù][TBCL5]
工程[工程]	gōngchéng	[TBCL5]
攻打[攻打]	gōngdǎ	[TBCL5]
工夫[工夫]	gōngfū	工夫 [gōngfū/gōngfu][TBCL5]
工夫[工夫]	gōngfu	工夫 [gōngfū/gōngfu][TBCL5]
公公[公公]	gōnggong	[TBCL5]
攻击[攻擊]	gōngjí	[TBCL5]
供给[供給]	gōngjǐ	[TBCL5]
公克[公克]	gōngkè	[TBCL5]
功劳[功勞]	gōngláo	[TBCL5]
公立[公立]	gōnglì	[TBCL5]
公民[公民]	gōngmín	[TBCL5]
公升[公升]	gōngshēng	[TBCL5]
公事[公事]	gōngshì	[TBCL5]
贡献[貢獻]	gòngxiàn	[TBCL5]
功效[功效]	gōngxiào	[TBCL5]
供应[供應]	gōngyìng	[TBCL5]
功用[功用]	gōngyòng	[TBCL5]
公众[公眾]	gōngzhòng	[TBCL5]
公主[公主]	gōngzhǔ	[TBCL5]
工资[工資]	gōngzī	[TBCL5]
构成[構成]	gòuchéng	[TBCL5]
构想[構想]	gòuxiǎng	[TBCL5]
构造[構造]	gòuzào	[TBCL5]
鼓[鼓]	gǔ	[TBCL5]
孤单[孤單]	gūdān	[TBCL5]
古典[古典]	gǔdiǎn	[TBCL5]
古典乐[古典樂]	gǔdiǎnyuè	[TBCL5]
孤独[孤獨]	gūdú	[TBCL5]
孤儿[孤兒]	gū'ér	[TBCL5]
古怪[古怪]	gǔguài	[TBCL5]
估计[估計]	gūjì	[TBCL5]
古迹[古跡]	gǔjī	古跡/古蹟 [gǔjī][TBCL5]
古迹[古蹟]	gǔjī	古跡/古蹟 [gǔjī][TBCL5]
古老[古老]	gǔlǎo	[TBCL5]
姑娘[姑娘]	gūniáng	姑娘 [gūniáng/gūniang][TBCL5]
姑娘[姑娘]	gūniang	姑娘 [gūniáng/gūniang][TBCL5]
股票[股票]	gǔpiào	[TBCL5]
古人[古人]	gǔrén	[TBCL5]
股市[股市]	gǔshì	[TBCL5]
骨头[骨頭]	gútou	骨頭/骨 [gútou/gǔ][TBCL5]
骨[骨]	gǔ	骨頭/骨 [gútou/gǔ][TBCL5]
顾问[顧問]	gùwèn	[TBCL5]
故障[故障]	gùzhàng	[TBCL5]
姑丈[姑丈]	gūzhàng	[TBCL5]
刮[刮]	guā	[TBCL5]
怪兽[怪獸]	guàishòu	[TBCL5]
关闭[關閉]	guānbì	[TBCL5]
观察[觀察]	guānchá	[TBCL5]
管道[管道]	guǎndào	[TBCL5]
观点[觀點]	guāndiǎn	[TBCL5]
关怀[關懷]	guānhuái	[TBCL5]
关键[關鍵]	guānjiàn	[TBCL5]
冠军[冠軍]	guànjūn	[TBCL5]
观看[觀看]	guānkàn	[TBCL5]
关联[關聯]	guānlián	[TBCL5]
观赏[觀賞]	guānshǎng	[TBCL5]
罐头[罐頭]	guàntou	[TBCL5]
关注[關注]	guānzhù	[TBCL5]
管子[管子]	guǎnzi	[TBCL5]
广[廣]	guǎng	[TBCL5]
广播[廣播]	guǎngbò	[TBCL5]
广场[廣場]	guǎngchǎng	[TBCL5]
广大[廣大]	guǎngdà	[TBCL5]
广泛[廣泛]	guǎngfàn	[TBCL5]
光临[光臨]	guānglín	[TBCL5]
光芒[光芒]	guāngmáng	[TBCL5]
光明[光明]	guāngmíng	[TBCL5]
跪[跪]	guì	[TBCL5]
规矩[規矩]	guījǔ	[TBCL5]
鬼脸[鬼臉]	guǐliǎn	[TBCL5]
规律[規律]	guīlǜ	[TBCL5]
贵重[貴重]	guìzhòng	[TBCL5]
贵族[貴族]	guìzú	[TBCL5]
滚[滾]	gǔn	[TBCL5]
棍子[棍子]	gùnzi	棍子/棍 [gùnzi/gùn][TBCL5]
棍[棍]	gùn	棍子/棍 [gùnzi/gùn][TBCL5]
过程[過程]	guòchéng	[TBCL5]
过度[過度]	guòdù	[TBCL5]
国会[國會]	guóhuì	[TBCL5]
国籍[國籍]	guójí	[TBCL5]
国立[國立]	guólì	[TBCL5]
过量[過量]	guòliàng	[TBCL5]
国民[國民]	guómín	[TBCL5]
国旗[國旗]	guóqí	[TBCL5]
过世[過世]	guòshì	[TBCL5]
过头[過頭]	guòtóu	[TBCL5]
国王[國王]	guówáng	[TBCL5]
过瘾[過癮]	guòyǐn	[TBCL5]
国营[國營]	guóyíng	[TBCL5]
过于[過於]	guòyú	[TBCL5]
海岸[海岸]	hǎi'àn	[TBCL5]
害处[害處]	hàichù	[TBCL5]
海关[海關]	hǎiguān	[TBCL5]
海浪[海浪]	hǎilàng	[TBCL5]
孩童[孩童]	háitóng	[TBCL5]
海峡[海峽]	hǎixiá	[TBCL5]
害羞[害羞]	hàixiū	[TBCL5]
海运[海運]	hǎiyùn	[TBCL5]
含[含]	hán	[TBCL5]
罕见[罕見]	hǎnjiàn	[TBCL5]
寒冷[寒冷]	hánlěng	[TBCL5]
旱灾[旱災]	hànzāi	[TBCL5]
航空[航空]	hángkōng	[TBCL5]
行业[行業]	hángyè	[TBCL5]
好比[好比]	hǎobǐ	[TBCL5]
好感[好感]	hǎogǎn	[TBCL5]
好客[好客]	hàokè	[TBCL5]
好奇心[好奇心]	hàoqíxīn	[TBCL5]
好手[好手]	hǎoshǒu	[TBCL5]
好心[好心]	hǎoxīn	[TBCL5]
好意[好意]	hǎoyì	[TBCL5]
好在[好在]	hǎozài	[TBCL5]
好转[好轉]	hǎozhuǎn	[TBCL5]
合[合]	hé	[TBCL5]
何必[何必]	hébì	[TBCL5]
合成[合成]	héchéng	[TBCL5]
合法[合法]	héfǎ	[TBCL5]
和好[和好]	héhǎo	[TBCL5]
荷花[荷花]	héhuā	[TBCL5]
合计[合計]	héjì	[TBCL5]
何况[何況]	hékuàng	[TBCL5]
河流[河流]	héliú	[TBCL5]
核能[核能]	hénéng	[TBCL5]
和谐[和諧]	héxié	[TBCL5]
核心[核心]	héxīn	[TBCL5]
嘿[嘿]	hēi	[TBCL5]
黑白[黑白]	hēibái	[TBCL5]
黑心[黑心]	hēixīn	[TBCL5]
黑夜[黑夜]	hēiyè	[TBCL5]
痕迹[痕跡]	hénjī	[TBCL5]
横[橫]	héng	[TBCL5]
哼[哼]	hēng	[TBCL5]
后代[後代]	hòudài	[TBCL5]
后悔[後悔]	hòuhuǐ	[TBCL5]
吼叫[吼叫]	hǒujiào	[TBCL5]
后世[後世]	hòushì	[TBCL5]
后退[後退]	hòutuì	[TBCL5]
后者[後者]	hòuzhě	[TBCL5]
壶[壺]	hú	[TBCL5]
户[戶]	hù	[TBCL5]
蝴蝶[蝴蝶]	húdié	[TBCL5]
狐狸[狐狸]	húli	[TBCL5]
忽视[忽視]	hūshì	[TBCL5]
胡说[胡說]	húshuō	[TBCL5]
户头[戶頭]	hùtóu	[TBCL5]
互助[互助]	hùzhù	[TBCL5]
划[划]	huá	[TBCL5]
划[劃]	huà	[TBCL5]
滑动[滑動]	huádòng	[TBCL5]
花朵[花朵]	huāduǒ	[TBCL5]
华侨[華僑]	huáqiáo	[TBCL5]
华人[華人]	huárén	[TBCL5]
滑鼠[滑鼠]	huáshǔ	[TBCL5]
划算[划算]	huásuàn	[TBCL5]
花心[花心]	huāxīn	[TBCL5]
化学[化學]	huàxué	[TBCL5]
华裔[華裔]	huáyì	[TBCL5]
怀抱[懷抱]	huáibào	[TBCL5]
坏蛋[壞蛋]	huàidàn	[TBCL5]
怀念[懷念]	huáiniàn	[TBCL5]
怀孕[懷孕]	huáiyùn	[TBCL5]
患病[患病]	huànbìng	[TBCL5]
欢乐[歡樂]	huānlè	[TBCL5]
缓慢[緩慢]	huǎnmàn	[TBCL5]
欢喜[歡喜]	huānxǐ	[TBCL5]
幻想[幻想]	huànxiǎng	[TBCL5]
欢笑[歡笑]	huānxiào	[TBCL5]
患者[患者]	huànzhě	患者/病患 [huànzhě/bìnghuàn][TBCL5]
病患[病患]	bìnghuàn	患者/病患 [huànzhě/bìnghuàn][TBCL5]
皇帝[皇帝]	huángdì	[TBCL5]
皇后[皇后]	huánghòu	[TBCL5]
谎话[謊話]	huǎnghuà	[TBCL5]
黄昏[黃昏]	huánghūn	[TBCL5]
黄金[黃金]	huángjīn	[TBCL5]
挥[揮]	huī	[TBCL5]
灰[灰]	huī	[TBCL5]
回复[回復]	huífù	回復/回覆 [huífù][TBCL5]
回复[回覆]	huífù	回復/回覆 [huífù][TBCL5]
绘画[繪畫]	huìhuà	[TBCL5]
汇款[匯款]	huìkuǎn	[TBCL5]
回味[回味]	huíwèi	[TBCL5]
回忆[回憶]	huíyì	[TBCL5]
回应[回應]	huíyìng	[TBCL5]
混[混]	hùn	[TBCL5]
昏[昏]	hūn	[TBCL5]
荤[葷]	hūn	[TBCL5]
昏倒[昏倒]	hūndǎo	[TBCL5]
混合[混合]	hùnhé	[TBCL5]
混乱[混亂]	hùnluàn	[TBCL5]
昏迷[昏迷]	hūnmí	[TBCL5]
婚事[婚事]	hūnshì	[TBCL5]
伙伴[夥伴]	huǒbàn	夥伴/伙伴 [huǒbàn][TBCL5]
伙伴[伙伴]	huǒbàn	夥伴/伙伴 [huǒbàn][TBCL5]
货车[貨車]	huòchē	[TBCL5]
获得[獲得]	huòdé	獲得/獲 [huòdé/huò][TBCL5]
获[獲]	huò	獲得/獲 [huòdé/huò][TBCL5]
活该[活該]	huógāi	[TBCL5]
火光[火光]	huǒguāng	[TBCL5]
获利[獲利]	huòlì	[TBCL5]
火山[火山]	huǒshān	[TBCL5]
获胜[獲勝]	huòshèng	[TBCL5]
活跃[活躍]	huóyuè	[TBCL5]
火灾[火災]	huǒzāi	[TBCL5]
计[計]	jì	[TBCL5]
系[繫]	jì	繫 [jì/xì][TBCL5]
系[繫]	xì	繫 [jì/xì][TBCL5]
击败[擊敗]	jíbài	[TBCL5]
祭拜[祭拜]	jìbài	[TBCL5]
基本[基本]	jīběn	[TBCL5]
疾病[疾病]	jíbìng	[TBCL5]
继承[繼承]	jìchéng	[TBCL5]
基地[基地]	jīdì	[TBCL5]
激动[激動]	jīdòng	[TBCL5]
基督教[基督教]	jīdūjiào	[TBCL5]
嫉妒[嫉妒]	jídù	嫉妒/忌妒 [jídù/jìdù][TBCL5]
忌妒[忌妒]	jìdù	嫉妒/忌妒 [jídù/jìdù][TBCL5]
饥饿[飢餓]	jī'è	飢餓/饑餓 [jī'è][TBCL5]
饥饿[饑餓]	jī'è	飢餓/饑餓 [jī'è][TBCL5]
